MSE,Inverse-Dynamic-MSE,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
2.2679062,0.0061265826,3.126948606664998,0.8344364894777284,5.39217230840155,0.8943483650889743,794.2449460929095,413.38116756989626,2390.4997505809642,98.8828431021783,-0.027853776,0.63828623,1.0,-1.0,254.0,111.63657554762239,675,54,10,1.9882998424396436,1.2450430951997289,5.589659816223895,-0.6594937530491428,1988.299842439644,598.9670579107581,3541.104866794625,1362.9345921803879,-0.43696663,0.71959853,1.0,-1.0,1000.0,0.0,1000,1000,794.2449460929095,456,460000,460,151.38096849200156,21.91830370900061,17.54608291799741,190.84535511899958,8424.85601808299,45
2.2679062,0.009999111,3.1610429490987317,0.8495375640253496,5.4696077885047085,0.797800269136195,815.0222403759562,494.15175856038013,2194.8624897533778,82.18870437958853,-0.026667524,0.62417024,1.0,-1.0,257.8333333333333,135.9891979747361,624,47,10,1.635887069743455,1.1002717975803926,5.325033152730071,-1.1706602679484788,1635.8870697434556,292.92759381119055,2400.7577979702764,1280.3230529684527,-0.6177789,0.6657615,1.0,-1.0,1000.0,0.0,1000,1000,815.0222403759562,466,470000,470,150.97596998600056,21.71909587200207,18.011254512006417,190.70632037000905,8615.250507778002,46
2.2679062,0.010508824,2.994577174134781,0.8361226376994553,5.675243080710373,0.7886571928028933,697.9430041371373,470.6833699772686,2752.54369855823,82.87900910217179,-0.02319962,0.6821657,1.0,-1.0,233.06896551724137,129.00207546253853,800,48,10,1.6314838115426187,1.2950980315175709,6.632461818480118,-5.235900753243019,1631.483811542622,182.75415923176462,2040.1758987869077,1451.2415916318855,-0.36388612,0.7760974,1.0,-1.0,1000.0,0.0,1000,1000,697.9430041371373,476,480000,480,151.66667844899712,21.41177088599943,18.31419715800439,191.39264649300094,8806.836694226999,47
2.2679062,0.006105026,3.208364124005636,0.8136433353115182,5.232844388023439,0.8338881470076828,978.0163304677181,590.0898406655238,2939.9340027063586,356.7646792743897,-0.038774587,0.63700324,1.0,-1.0,304.8333333333333,159.81054913916546,827,146,10,1.6941373512542888,1.142578390353821,6.258309953405033,-2.00548144949955,1694.1373512542882,324.6773523523339,2485.111095665511,1392.4055965983528,-0.49486196,0.66189206,1.0,-1.0,1000.0,0.0,1000,1000,978.0163304677181,486,490000,490,151.90675783499682,21.60374099800174,17.982732950000354,191.49323178299892,8998.334375358003,48
2.2679062,0.0082882345,3.1134391667888788,0.8706959981172734,5.37830387432459,0.8639447064973643,724.5262563365794,529.5034669342907,2923.001307673006,82.26500673275514,-0.030689204,0.6535071,1.0,-1.0,232.7093023255814,146.84993655754542,836,47,10,1.4822695009927505,1.2048305357270819,5.971581703331926,-3.615139374556074,1482.2695009927502,404.27683273403863,2221.068759076081,558.0262134892398,-0.40609643,0.773141,1.0,-1.0,1000.0,0.0,1000,1000,724.5262563365794,496,500000,500,151.61776788099814,21.610504603002482,18.213471248000133,191.44174373200076,9189.817100464994,49
2.2679062,0.007194924,3.1922346367228065,0.8432007026093975,5.585798896204717,0.8858128880416066,879.5037807230352,534.2241893932998,2979.9816565999986,83.90722554607916,-0.02908565,0.6339224,1.0,-1.0,275.5135135135135,146.53412509509502,835,48,10,1.6841709987711784,1.1759088047307622,6.104420929324654,-0.5227355751029603,1684.1709987711788,194.77315514619937,2084.2856983842844,1433.2685870792636,-0.61035246,0.64246166,1.0,-1.0,1000.0,0.0,1000,1000,879.5037807230352,506,510000,510,154.8273799790004,21.652209451996896,18.8370789869914,195.3166684179887,9385.865725036992,50
2.2679062,0.0065949676,3.216905465282459,0.8391340456034576,5.483604061176406,0.8915863484910108,932.762719476901,667.0197794848377,2700.033865972475,88.80929074171358,-0.031677824,0.64466554,1.0,-1.0,289.95652173913044,183.9769546676193,774,50,10,1.8120137932956362,1.2487829798180408,6.928909675508024,-0.7032762357523671,1812.0137932956345,328.2227721154244,2413.1323808568145,1363.6766368304604,-0.4713331,0.7471995,1.0,-1.0,1000.0,0.0,1000,1000,932.762719476901,516,520000,520,151.29194436999387,22.386029820001568,17.785728023009142,191.46370221300458,9576.671694675993,51
2.2679062,0.006150852,3.207712177497132,0.8410430248551605,5.587241526869863,0.855473909270408,909.183096619046,513.7859578351573,3387.383554577096,77.56428141572796,-0.037894864,0.63383675,1.0,-1.0,283.4366197183099,138.798438558653,974,44,10,1.6673964521663112,1.1180333826770104,5.576183092895316,-1.4713056142053194,1667.396452166311,243.3210999624502,2289.6819484389016,1367.1397861905577,-0.50179887,0.72660506,1.0,-1.0,1000.0,0.0,1000,1000,909.183096619046,526,530000,530,151.50771943899963,21.72962269799973,17.83202586999687,191.06936800699623,9767.891444371997,52
2.2679062,0.0065064947,3.1430406835802542,0.8687966583321123,5.71152364433712,0.8655775828016689,769.4700210106538,503.0984080065855,2741.7162564329433,77.26165054613656,-0.032176018,0.63997626,1.0,-1.0,244.8170731707317,137.99541597624923,781,45,10,1.8184156559987241,1.1711900069871457,5.8618323160781864,-1.0377737495298722,1818.4156559987296,568.9121414229447,3423.7253807008187,1343.3452858957942,-0.511796,0.7171407,1.0,-1.0,1000.0,0.0,1000,1000,769.4700210106538,536,540000,540,151.42497211100272,21.882644725999853,17.764151616000163,191.07176845300273,9959.046922997999,53
2.2679062,0.004423095,3.0490730308704723,0.8532258052730209,5.573851640658765,0.8250585585698913,709.6540207663181,347.2630470563283,2263.5480005615404,104.15552335669028,-0.03825674,0.65988016,1.0,-1.0,232.74418604651163,94.51149629179629,650,56,10,1.5711915982782947,1.0994021605668616,6.188557387990848,-1.8528613582392888,1571.1915982782946,234.23284500852284,2227.003730450986,1309.2122874164054,-0.51026976,0.70123637,1.0,-1.0,1000.0,0.0,1000,1000,709.6540207663181,546,550000,550,151.56403314299678,21.96825872699992,17.599151609996625,191.13144347999332,10150.086437685995,54
2.2679062,0.0058015324,3.1405494506272436,0.7933668866663457,5.599255613847118,0.8685141208978048,900.350662502679,544.1960758075028,2336.6401806491185,79.96810307507636,-0.030407038,0.6534653,1.0,-1.0,286.6857142857143,151.40254223730318,678,46,10,1.724847404732022,1.3176187481092525,6.190026308761055,-2.6259362508977753,1724.8474047320276,462.0960048675482,2773.475318655799,915.6129829841004,-0.33906844,0.7637412,1.0,-1.0,1000.0,0.0,1000,1000,900.350662502679,556,560000,560,151.6004583819922,21.87764659900131,17.62446174100114,191.10256672199466,10341.20946972499,55
2.2679062,0.0055312766,3.1021797538833153,0.8518118304340544,5.419396124228737,0.8679629301375245,751.8861458900078,578.959718537319,3545.5045900025693,82.18884272862176,-0.035675038,0.6331659,1.0,-1.0,242.3734939759036,158.74111005131044,1000,47,10,1.5999688422115057,1.2019558265241015,6.641594513412476,-3.1590638369255446,1599.968842211506,336.8608263705634,2442.086571281752,1256.725772863537,-0.57469094,0.6828553,1.0,-1.0,1000.0,0.0,1000,1000,751.8861458900078,566,570000,570,151.94824308699754,21.901104636999662,18.22697527800119,192.0763230019984,10534.199499334989,56
2.2679062,0.018835967,3.1495297110964198,0.8661575260939465,5.197172611495999,0.8703673364155222,801.3190967457064,578.6481564884019,2862.8758489957045,85.78090918653716,-0.03577359,0.6480013,1.0,-1.0,254.425,157.72228560035515,833,49,10,1.8774020408986072,1.258077817657881,5.843450692303685,-2.327599005879306,1877.402040898607,551.8774528880265,2902.576219172318,1311.639537241259,-0.42813104,0.7183207,1.0,-1.0,1000.0,0.0,1000,1000,801.3190967457064,576,580000,580,152.1253277579999,22.81552034100241,18.598008656004822,193.53885675500715,10727.483793412988,57
2.2679062,0.008271869,2.9513437745397777,0.8823335941474129,5.478558013039791,0.8141245012358217,574.7956904589118,496.8038591099167,3402.5609322497144,84.38475591767337,-0.027739888,0.67415184,1.0,-1.0,194.75728155339806,137.51868123894084,978,48,10,1.4107551643209164,1.1518186349645898,4.628511697533131,-2.9583294019199693,1410.7551643209174,396.72396408544495,1710.468171466415,249.63050672460903,-0.4113768,0.7635025,1.0,-1.0,1000.0,0.0,1000,1000,574.7956904589118,586,590000,590,154.62592662500538,22.56307540600028,18.4005058289913,195.58950785999696,10922.700114886991,58
2.2679062,0.002738936,2.954789300238159,0.8744732901925951,5.4492488414259945,0.8713242178737842,589.3488163692844,264.9206039167833,1957.1098377184628,98.62902034705253,-0.03226096,0.6689144,1.0,-1.0,199.45544554455446,72.8903319387971,575,54,10,1.8031899411942824,1.1984695943627877,7.410419045414317,-2.6486229121841767,1803.1899411942802,375.78599169930135,2658.7307799336777,1395.786477668109,-0.43542394,0.72031224,1.0,-1.0,1000.0,0.0,1000,1000,589.3488163692844,596,600000,600,152.00215142200977,22.190842760999658,17.53565833400353,191.72865251701296,11114.646724508,59
2.2679062,0.008473296,3.07810870233042,0.8900998069228749,5.6230029114475855,0.8645204667920252,678.2545610178508,374.8778920145187,1957.7556416863613,73.89108301456838,-0.033963382,0.6490147,1.0,-1.0,220.34782608695653,103.57547497845826,576,43,10,1.6175912516244138,1.1138838932485646,5.76721167824357,-2.1015892064134825,1617.591251624414,219.2814505499473,2067.159176275813,1340.2988663373837,-0.35114232,0.77552253,1.0,-1.0,1000.0,0.0,1000,1000,678.2545610178508,606,610000,610,153.481608004,22.41012717599733,17.71872032400279,193.61045550400013,11308.867356258006,60
2.2679062,0.014084602,2.970811886210601,0.9243828581550613,5.545607521563568,0.8832713629447345,541.1159884270804,371.45098521951337,1696.9365774364828,82.5257990796528,-0.02646998,0.6522178,1.0,-1.0,182.14414414414415,101.86095865512648,493,47,10,1.8915233937451408,1.3196237513221551,6.831723552814491,-2.4422090601921833,1891.5233937451467,487.9708571343104,2992.406330668728,1399.7906293059896,-0.47783282,0.7086886,1.0,-1.0,1000.0,0.0,1000,1000,541.1159884270804,616,620000,620,157.75418682400414,23.022673227998894,17.722781396994833,198.49964144899786,11507.121468447001,61
2.2679062,0.0078961365,3.0274646819345623,0.8495624662329033,5.420357396701965,0.8485959426074756,678.3202812356717,544.046394243716,2995.165652064103,82.12853966391907,-0.032226715,0.65093213,1.0,-1.0,224.05555555555554,148.99324079457142,837,47,10,1.588817782506666,1.0729616752691775,5.586382864698765,-1.968471749679982,1588.8177825066664,315.0841691072091,2309.783680596078,1238.1242600513676,-0.38377002,0.79094183,1.0,-1.0,1000.0,0.0,1000,1000,678.3202812356717,626,630000,630,155.70502170599866,22.77859682900089,18.40385884200441,196.88747737700396,11703.942679153011,62
2.2679062,0.006650602,3.1226137648584773,0.8450576516864039,5.232669258545649,0.8657966129935389,791.2466119612278,449.06823301841723,2372.3762933927633,78.36483545030593,-0.03284959,0.64426285,1.0,-1.0,253.39240506329114,123.49349572597228,678,45,10,1.7799371933558126,1.187106325441028,6.396898841021699,-2.5144628763259993,1779.9371933558134,413.36055887482286,2607.256228585601,1325.2196603790496,-0.37585366,0.7866759,1.0,-1.0,1000.0,0.0,1000,1000,791.2466119612278,636,640000,640,153.81187784599751,22.712970415999735,18.46687811100128,194.99172637299853,11898.434861681008,63
2.2679062,0.020252746,3.073288261769503,0.8747114553655803,5.614157122189612,0.8769142171440253,666.9035528039822,396.0312269265284,2249.1494565726816,82.34772044137762,-0.025944144,0.639586,1.0,-1.0,217.0,108.7985214953305,634,47,10,1.9587584264148878,1.2867507785417613,6.104477303748892,-2.6745547930576965,1958.758426414886,679.1869319539186,3539.49616694721,1394.96456032233,-0.32868043,0.76724315,1.0,-1.0,1000.0,0.0,1000,1000,666.9035528039822,646,650000,650,151.04586295100307,22.216055101001984,18.203096668996295,191.46501472100135,12089.980290779005,64
2.2679062,0.008647896,3.082529566441192,0.8590816656969367,5.336020844302773,0.8298398394346204,711.3637549464514,507.75854464120073,2554.2111362307483,82.1758818716745,-0.03153295,0.6389873,1.0,-1.0,230.77272727272728,140.17867877630707,732,47,10,1.6197430277075975,1.1253318145243099,6.198561177919101,-2.007007250687953,1619.7430277075973,324.05803797784193,2275.940348865707,1330.8948579802175,-0.3812328,0.78221524,1.0,-1.0,1000.0,0.0,1000,1000,711.3637549464514,656,660000,660,152.45975966200422,22.299165024000104,18.554634466996504,193.31355915300082,12283.549496948011,65
2.2679062,0.006108286,3.0205968357874675,0.8888982680613766,5.686978521086448,0.8359513018138666,599.7230529509515,482.1095426068872,3540.0937045559813,77.63941731618472,-0.025516365,0.6403698,1.0,-1.0,198.54455445544554,132.5003661308205,993,45,10,1.5688761880188744,1.2436292387695707,5.664462414907652,-3.8904208071156274,1568.876188018878,324.4894854991798,2290.915185492486,1086.3996699391296,-0.30161715,0.8488253,1.0,-1.0,1000.0,0.0,1000,1000,599.7230529509515,666,670000,670,152.5956138809961,22.55605795700103,18.12873443699209,193.28040627498922,12476.770124374996,66
2.2679062,0.005140316,3.0203950905501395,0.8712200367937283,5.364356976162567,0.8413798572242871,645.9830257873446,567.588680868913,2674.7771381796915,81.86494855444867,-0.032844264,0.6469763,1.0,-1.0,213.8736842105263,155.8254922800545,791,47,10,1.5222535261726025,1.2243224761740021,5.7856997964553045,-3.938448719166158,1522.2535261726002,295.4765344005151,2228.3825013512314,1086.971188902553,-0.36124426,0.8166921,1.0,-1.0,1000.0,0.0,1000,1000,645.9830257873446,676,680000,680,154.9156853880013,22.497571391002566,18.18430612499651,195.59756290400037,12673.230831821997,67
2.2679062,0.0052892086,2.971642727010478,0.8456342424444829,5.216998355218334,0.87667251373989,622.0019682973807,608.7809140193624,3397.4410203175757,79.49827089792645,-0.031877395,0.65637934,1.0,-1.0,209.3125,171.05623542298403,1000,45,10,1.5613037088648627,1.1826278015813456,5.966425625882008,-3.158418685588799,1561.3037088648605,325.64544081885697,2493.158007270146,1326.2492325761818,-0.3454143,0.81199306,1.0,-1.0,1000.0,0.0,1000,1000,622.0019682973807,686,690000,690,156.01533308399303,23.36424138700022,17.73197621000145,197.1115506809947,12869.955944629992,68
2.2679062,0.0076758363,2.877275399826706,0.8939384303703742,5.596409667929277,0.8908893966619068,491.9897096805376,457.38468151208593,2976.8307087905623,84.64666627322995,-0.016167749,0.65799,1.0,-1.0,170.9915254237288,128.3323608581865,878,48,10,1.4522264322304337,0.9832522526955725,6.017068114087561,-3.153960316131769,1452.2264322304363,46.70179686547299,1538.1285109395806,1385.1666584358013,-0.50372607,0.7315059,1.0,-1.0,1000.0,0.0,1000,1000,491.9897096805376,696,700000,700,153.87645621499905,22.98044821900112,18.07385818300463,194.9307626170048,13064.576560555995,69
2.2679062,0.014649761,3.043104484833565,0.8843501931814813,5.477709965825691,0.8583766802543136,643.3122880938156,411.96077931685926,2064.8474606077502,83.62668655411574,-0.028816896,0.65021664,1.0,-1.0,211.4,110.52529122332137,582,47,10,1.5958262907979532,1.1746119414518517,6.731056187052897,-2.5169553028323475,1595.8262907979536,468.51276387688927,2937.832850167107,1247.888925201115,-0.26485175,0.8064145,1.0,-1.0,1000.0,0.0,1000,1000,643.3122880938156,706,710000,710,153.67492095400303,22.672743185998115,18.23544054600643,194.58310468600757,13259.143756785003,70
2.2679062,0.0035775667,3.0490931166380233,0.8654832273260596,5.379949287766418,0.8943197242397863,666.0279920864969,346.86380336910344,2020.6149967972326,80.52320954798327,-0.02812442,0.64945114,1.0,-1.0,218.43478260869566,95.15300086060779,592,46,10,1.3402791933147398,1.2092822266408574,5.447151987706814,-3.5717901576789166,1340.2791933147378,272.86394574213534,1651.2899477660198,720.5481926492544,-0.2292525,0.8620037,1.0,-1.0,1000.0,0.0,1000,1000,666.0279920864969,716,720000,720,153.15447676900294,22.657639755001583,18.159925593998196,193.97204211800272,13453.29274079,71
2.2679062,0.007437054,2.709201909154804,0.8471523616242307,5.077223267408743,0.8808579443261931,395.99501238812724,300.8370191017104,2859.5270066638523,84.34136041776924,-0.008649597,0.662859,1.0,-1.0,146.16666666666666,85.6540550689718,843,48,10,1.604831282386088,1.2242495033089313,6.695642183127111,-2.5810265057905206,1604.8312823860824,256.61468420223497,2254.2224743163447,1378.1439106366195,-0.37290463,0.7997588,1.0,-1.0,1000.0,0.0,1000,1000,395.99501238812724,726,730000,730,152.98491155000374,22.837094415001047,18.10951906899936,193.93152503400415,13647.04868371101,72
2.2679062,0.0047288137,3.076755545105288,0.8848717857733448,5.881290971081504,0.8536688650540848,669.0785391850467,637.2852259392721,3529.8365626678346,80.0498427331721,-0.026522538,0.6376274,1.0,-1.0,217.46236559139786,174.0050400419349,1000,46,10,1.326658531993076,1.0627016341297622,5.669110730668297,-3.461210138777036,1326.6585319930762,169.0836221490338,1536.892846662805,890.0590839241909,-0.3537337,0.83790004,1.0,-1.0,1000.0,0.0,1000,1000,669.0785391850467,736,740000,740,152.94422230200144,22.66287660799935,18.17189602199869,193.77899493199948,13840.87703703101,73
2.2679062,0.01129574,2.965626378211304,0.870371971553497,5.26947975906825,0.884913598311133,605.4719650535894,429.1226605330588,2115.753976491813,87.0324708977363,-0.030986696,0.65752894,1.0,-1.0,204.16326530612244,118.42888970123965,631,49,10,1.603793366854989,1.1803556908992556,5.747646465779238,-2.3638684066067723,1603.7933668549906,219.97506580684288,2194.444696218629,1394.316580257711,-0.34927624,0.7784584,1.0,-1.0,1000.0,0.0,1000,1000,605.4719650535894,746,750000,750,154.49024935199486,22.714092416998028,17.944255376998626,195.14859714599152,14035.734960361004,74
2.2679062,0.011007346,2.9914322141370064,0.8838337774946861,5.486203351526374,0.8973779813071421,583.2131096318955,565.1748504514181,3489.8603551049346,86.3412473607197,-0.018954257,0.64602995,1.0,-1.0,194.96116504854368,154.77819534411967,1000,49,10,1.3818311122774378,1.3118265802777995,6.129602656779908,-3.4813400624989175,1381.8311122774328,387.84487423533204,1795.0192874107563,558.001199222121,-0.24792477,0.84597445,1.0,-1.0,1000.0,0.0,1000,1000,583.2131096318955,756,760000,760,152.1026757979962,22.42586803800077,18.126761750005244,192.6553055860022,14228.353097437006,75
2.2679062,0.008237443,2.839687560989928,0.8809148395061526,5.29127556600796,0.12878680857610156,470.89933644579696,358.84977081142017,1962.2145080092769,82.19426855997534,-0.024136825,0.65016204,1.0,-1.0,165.827868852459,97.97061223995348,556,47,10,1.3904509199705481,1.2628247913967305,6.8854029799845335,-2.8670252276438415,1390.4509199705512,482.7063274678465,2205.003790183842,388.7935104244946,-0.31371602,0.83185333,1.0,-1.0,1000.0,0.0,1000,1000,470.89933644579696,766,770000,770,150.77594229500392,22.390749776997836,18.090429056002904,191.25712112800466,14419.706696589003,76
2.2679062,0.007708192,2.709363294430972,0.876157519868853,5.588572114695212,0.8279390919349517,389.27744762484997,274.3024893716107,1746.2340492832898,83.1121220262954,-0.016494317,0.6605626,1.0,-1.0,143.67857142857142,76.63944041112651,516,48,10,1.52633960702866,1.1451406381205071,5.770226423446537,-2.764693340595249,1526.3396070286547,203.37531838921512,1892.4378082628564,1272.5933299465032,-0.32890332,0.80785733,1.0,-1.0,1000.0,0.0,1000,1000,389.27744762484997,776,780000,780,151.2638707330043,22.488656016997993,17.992819569997664,191.74534631999995,14611.638907240007,77
2.2679062,0.011293421,3.098367025362383,0.8748340790947383,5.4195052381592035,0.8887346341743865,696.1686442986456,569.85470771132,3459.653203061259,77.10298560872637,-0.02805228,0.629802,1.0,-1.0,224.6888888888889,155.8028415405148,1000,45,10,1.5621874810261056,1.0751596109156256,5.21669506969896,-2.881087145491579,1562.1874810261074,113.69227167963939,1748.6543522101626,1382.241014525765,-0.478174,0.76062006,1.0,-1.0,1000.0,0.0,1000,1000,696.1686442986456,786,790000,790,151.75099134999982,22.678057871999044,17.73294597700442,192.1619951990033,14803.84565792401,78
2.2679062,0.007517053,2.9342870000386716,0.8945584828713428,5.549127204255555,0.8366469090661639,525.9971437480037,470.07518264354843,2785.3746158321537,84.85487188935033,-0.019045815,0.6398009,1.0,-1.0,179.25892857142858,127.38550500181066,765,48,10,1.6446204536314708,1.1310763576090637,5.602672971351679,-2.2040106182951416,1644.620453631473,257.7491700524722,2175.5018234265717,1337.996149017819,-0.41624036,0.7963531,1.0,-1.0,1000.0,0.0,1000,1000,525.9971437480037,796,800000,800,152.16768930999388,22.724090305000573,18.261070793007093,193.15285040800154,14997.241489220016,79
2.2679062,0.00427744,2.808589065205709,0.8715170065482705,5.315155353068799,0.8636658580128229,456.53162256682475,415.4776064285639,2438.1128981916063,85.27687242468895,-0.020818496,0.6550902,1.0,-1.0,162.5483870967742,113.88444588058361,700,48,10,1.4712481052079853,1.178119616204231,5.6652177905649195,-2.986532648300195,1471.2481052079859,160.19870065353848,1773.9670054818082,1264.374251439751,-0.3643129,0.79958797,1.0,-1.0,1000.0,0.0,1000,1000,456.53162256682475,806,810000,810,153.10293839600126,22.969383232000837,18.23407668300206,194.30639831100416,15191.128376127019,80
2.2679062,0.009379523,2.968064044204716,0.895348220765432,5.1950325181502475,0.8683795822747844,557.7463900637778,379.83976750253595,2017.8469193859937,82.67663987790768,-0.030063838,0.6549036,1.0,-1.0,187.9158878504673,104.0022574786736,589,47,10,1.543644936424354,1.1915642680855825,6.01247478319214,-3.1264823210516415,1543.64493642436,401.19379476817386,2526.0732150362755,851.179349108191,-0.37935787,0.80170906,1.0,-1.0,1000.0,0.0,1000,1000,557.7463900637778,816,820000,820,153.5139132439981,22.5509116860012,18.560697765999066,194.62552269599837,15385.841260279025,81
2.2679062,0.007425695,2.954189338546449,0.8666129595201387,5.362529906603422,0.826215976221601,594.2351854486182,468.3382564695221,3469.6781426698954,68.62647583143087,-0.03212759,0.66476756,1.0,-1.0,201.15,128.37268985263182,1000,41,10,1.485337918456012,1.0363416809529824,6.168288344294859,-2.639392139375758,1485.3379184560067,109.9219165640337,1728.5269902555094,1333.3486759621508,-0.34883523,0.8173656,1.0,-1.0,1000.0,0.0,1000,1000,594.2351854486182,826,830000,830,153.13381225899866,22.641742390002037,18.565147096996952,194.34070174599765,15580.13964307602,82
2.2679062,0.005797704,3.0456466853601487,0.8819243919160242,5.537744254445035,0.8568708975825271,651.9951941436412,393.64834439882867,2049.7422139348246,74.69023926883433,-0.034382984,0.65164167,1.0,-1.0,214.0744680851064,106.93338942375874,594,44,10,1.8195306453578655,1.1873009516002033,5.200961965784102,-2.26857694795504,1819.5306453578692,408.6698005779168,2754.774987303055,1277.4334819954743,-0.4064141,0.7575589,1.0,-1.0,1000.0,0.0,1000,1000,651.9951941436412,836,840000,840,154.33800146700014,22.601477789001365,18.627851634009858,195.56733089001136,15775.804339449029,83
2.2679062,0.00769521,3.092826976534138,0.8713891452630966,5.584435429392679,0.8806353295723709,725.4117784147686,585.2988802117574,3466.0311336567133,86.4230105347721,-0.026996408,0.65290767,1.0,-1.0,234.54651162790697,160.04640729435715,1000,49,10,1.3399803075426537,1.2068517108970267,7.066417536524296,-3.243087762370623,1339.9803075426557,283.4519983001653,1623.9783687293045,607.7537042992086,-0.26724565,0.848487,1.0,-1.0,1000.0,0.0,1000,1000,725.4117784147686,846,850000,850,153.9960403030018,22.70153421500072,18.617546588997357,195.31512110699987,15971.267533742028,84
2.2679062,0.0063526686,2.8505914372734926,0.9108151168439076,5.2400248671844585,0.8326824815970105,473.7164679396313,434.3396942495845,3532.9122312792947,82.53152035103068,-0.013102785,0.65588236,1.0,-1.0,166.1818181818182,118.17650337699632,1000,47,10,1.5135364026971212,1.287931797495093,5.938392627450972,-2.8634565285330766,1513.5364026971242,447.31511729780533,2538.252273644645,669.717109839468,-0.26806232,0.8463172,1.0,-1.0,1000.0,0.0,1000,1000,473.7164679396313,856,860000,860,152.1124882759941,22.850172770999052,18.43517556900042,193.39783661599358,16164.20155936702,85
2.2679062,0.01454831,2.942206848978455,0.8703893091815027,5.350645635731578,0.8218200915349636,594.178673151199,518.1547582019205,2367.2704549379514,74.35423647581682,-0.031967327,0.66545296,1.0,-1.0,201.95,140.906875275836,681,44,10,1.5337851100356572,1.120068376508971,8.45060680063989,-2.575125574271057,1533.7851100356595,255.54189203419736,2233.3495365035146,1349.4996215907051,-0.46461934,0.7608151,1.0,-1.0,1000.0,0.0,1000,1000,594.178673151199,866,870000,870,150.85773866399904,22.389166807999572,18.533415333997254,191.78032080599587,16356.09370420902,86
2.2679062,0.0074447524,2.990106950747213,0.8748196356592688,5.63672148761699,0.8462261156345279,601.0114971001899,445.4278214962223,2194.4169393851553,87.8064450179564,-0.02774826,0.6459476,1.0,-1.0,201.0,120.86099453504427,646,49,10,1.798261420426291,1.207633047313294,5.605082781859871,-1.605165246252561,1798.261420426295,421.57852676515097,2701.8144767902004,1320.7810516489878,-0.42236882,0.7685897,1.0,-1.0,1000.0,0.0,1000,1000,601.0114971001899,876,880000,880,150.88686595801119,22.50128420499823,18.211715351993917,191.59986551500333,16547.741792171022,87
2.2679062,0.018679308,2.8438154532554316,0.8918918660613361,5.5140598193302335,0.8697653448236013,470.8982348878168,424.6891456847234,2984.06142454838,82.04343983974728,-0.010761134,0.6525104,1.0,-1.0,165.58677685950414,115.01510281148008,858,47,10,1.597752892535944,1.5082398332501052,6.880038074886866,-3.090495033905996,1597.752892535945,887.7699620964399,3556.479846511618,163.3130828284523,-0.2345315,0.8386412,1.0,-1.0,1000.0,0.0,1000,1000,470.8982348878168,886,890000,890,151.10377686300126,22.551815564998833,17.963490544992965,191.61908297299306,16739.459218772015,88
2.2679062,0.0059200674,3.032464792995325,0.8760184547906424,5.47751947421461,0.8578169448759604,617.4588413858562,356.9775998987162,1921.357105231268,86.83850768490481,-0.026875889,0.6453276,1.0,-1.0,203.6161616161616,98.80004366239446,572,49,10,1.6321131291117135,1.1788781300641058,6.004311447454886,-2.2050098629208703,1632.1131291117174,228.31420475523666,2047.1529094181149,1317.0335666697742,-0.39255786,0.7871465,1.0,-1.0,1000.0,0.0,1000,1000,617.4588413858562,896,900000,900,153.8936058659965,22.653314424998825,18.298118392001925,194.84503868299726,16934.595205374015,89
2.2679062,0.0052105556,2.8401599535296134,0.8657931038646447,5.4386766395343775,0.8296763259042915,486.60604898735755,389.9483913070433,2982.4354638654563,87.52821856095186,-0.018313054,0.6486247,1.0,-1.0,171.33050847457628,108.28806960319092,857,49,10,1.7865622431406507,1.240630058429622,8.607588544125592,-2.3743088558395256,1786.5622431406532,575.1417659441103,3008.3373002685676,1283.9275718856036,-0.32332784,0.83676726,1.0,-1.0,1000.0,0.0,1000,1000,486.60604898735755,906,910000,910,154.73764798100092,22.946762958999898,18.0757600179968,195.76017095799762,17130.257316501014,90
2.2679062,0.0054678014,2.8068115224726915,0.8645636623357682,5.102484251375709,0.874600191373121,453.68486568484,402.2501605029349,2522.5350115807646,82.85622305972745,-0.0138682565,0.64516515,1.0,-1.0,161.63709677419354,111.51372942214692,708,47,10,1.3192689640980846,1.2528637714982869,6.4189540617292025,-3.276063089064947,1319.2689640980896,525.2976954117207,1995.404368386001,-32.08238578085501,-0.33680636,0.86358625,1.0,-1.0,1000.0,0.0,1000,1000,453.68486568484,916,920000,920,153.75561452700276,22.849534353001218,17.42371519500375,194.02886407500773,17323.93955238102,91
